time_step,station_id,is_parallel,cycle_time,queue_length,throughput,torque_nm,vibration_hz,temperature_c,equipment_wear,ambient_humidity,part_defect_risk,bottleneck_risk,defect_risk
0,15,0,44.76899430461519,2,9.153982983544294,46.95999846384293,129.2145577238208,70.36078074787461,0.02082966158026485,64.97016143064025,0.05,0,0
0,16,0,45.27881838517513,4,8.573521115274447,,,,0.041164679535479747,64.97016143064025,0.05,0,0
0,17,0,46.638826343592115,4,8.060088781396757,,,,0.056760453177502834,64.97016143064025,0.05,0,0
0,18,1,45.379175318041554,1,4.665876650433794,49.86780551387128,132.07925903544142,68.78519644389041,0.03474746071569697,64.97016143064025,0.05,0,0
0,19,1,45.74216411560894,3,5.014049731674101,45.86371656092575,127.67585080108655,69.50053462171523,0.05433873452324685,64.97016143064025,0.05,0,0
0,20,0,44.81513869387548,3,10.605483130847675,,,,0.02806495402845621,64.97016143064025,0.05,0,0
0,21,0,45.122792059697176,2,10.61700377571513,55.42289127827353,121.41504426846039,70.6071118972496,0.03559404014282374,64.97016143064025,0.05,0,0
0,22,0,45.66312079545831,1,8.972289135911511,53.774558612762334,108.00242185634445,69.03176816466464,0.06746633938178853,64.97016143064025,0.05,0,0
0,23,0,45.65153021459749,2,9.153385643135204,54.10472743738839,125.52390113609688,68.42506647534117,0.0700097121552421,64.97016143064025,0.05,0,0
0,24,0,46.08284546691229,4,10.566894070787088,50.19766845587541,120.63871875676276,65.9514451335691,0.071305849376919,64.97016143064025,0.05,0,0
0,25,0,45.41467648304586,1,9.974712374428872,56.00883101962311,115.44894832216143,67.4134584786498,0.05301318086966562,64.97016143064025,0.05,0,0
0,26,0,46.71842104822774,6,8.681429839241888,53.74673174058082,124.3295913664436,68.94222235290046,0.07209856436900298,64.97016143064025,0.05,0,0
0,27,0,45.492176311121845,1,9.152642471887356,,,,0.06821024436989337,64.97016143064025,0.05,0,0
0,28,0,47.72796137841917,2,10.503597064144817,,,,0.07728866894640637,64.97016143064025,0.05,0,0
0,29,0,45.789293850738055,2,10.190598705114523,53.69604796943206,119.85075956106292,69.7624944714693,0.10567876092979675,64.97016143064025,0.05,0,0
0,30,0,45.69444103981532,3,9.782543023095975,48.23235550389819,115.40289819604989,67.63301878138063,0.011115408125008011,64.97016143064025,0.05,0,0
0,31,0,44.54667604697278,4,9.66458897592916,52.58411382404284,111.4493589155822,66.89475409575903,0.003638635036243426,64.97016143064025,0.05,0,0
0,32,0,43.433978339612885,1,10.449774038488734,57.5355145332076,115.53907207881407,66.31557304244521,0.03498476313864655,64.97016143064025,0.05,0,0
0,33,1,42.920466098112975,1,5.247497827095848,50.096392901265105,116.0809972629219,68.95582730347641,0.06313594662327959,64.97016143064025,0.05,0,0
0,34,1,48.7356803681364,2,4.543293731338792,48.68160918471256,117.74320267919337,69.74676590452715,0.04181182338856885,64.97016143064025,0.05,0,0
0,35,0,45.84820051445618,2,10.776823004425603,49.93145608660428,124.40378676847654,68.26619770869792,0.010169244269371727,64.97016143064025,0.05,0,0
0,36,0,48.464869236594325,2,9.892805524838874,48.76025628036871,134.21286565278655,68.20238802830559,0.058760451948433504,64.97016143064025,0.05,0,0
0,37,0,44.24187080265594,2,9.206494982327388,48.95035391534029,122.1412687401247,68.68009031193506,0.03534615597392311,64.97016143064025,0.05,0,0
0,38,0,44.95823423224954,2,10.271061748742262,,,,0.06663417153951695,64.97016143064025,0.05,0,0
0,39,0,44.34148561831572,4,8.816426832055463,52.05463531436429,119.6573129575797,67.63039402203778,0.09489613212021128,64.97016143064025,0.05,0,0
0,40,0,46.59166872177741,2,7.906205995964937,,,,0.06398184763719979,64.97016143064025,0.05,0,0
1,1,0,45.86025134686614,4,10.413874837250807,52.88110873771722,122.45636065663052,70.62402022760462,0.05083627222389353,65.13604600378982,0.05,0,0
1,2,0,45.940887407932244,4,10.22698430121935,49.65328695395952,125.1060147894955,70.56973002969514,0.0614280002192066,65.13604600378982,0.05,0,0
1,3,0,46.12301142841702,2,9.131915774595512,48.549791960297895,111.38165496641436,69.03081592196638,0.06082853514052164,65.13604600378982,0.05,0,0
1,4,0,46.075722750450645,1,11.554922676636602,46.58159256644582,111.14914049788824,67.62838956253964,0.04219949228300168,65.13604600378982,0.05,0,0
1,5,0,45.694553731293915,3,9.81610826227198,,,,0.08982560171471508,65.13604600378982,0.05,0,0
1,6,0,45.08845938675059,3,10.494599891881714,57.30120316732833,106.2292096845338,71.281597018105,0.04899842733639587,65.13604600378982,0.05,0,0
1,7,0,45.27021599873242,2,11.043675645368749,,,,0.06135920854052948,65.13604600378982,0.05,0,0
1,8,0,44.52259749489081,3,11.144371535474683,54.096013484319116,116.36962631278904,66.85235559793621,0.055379570763770807,65.13604600378982,0.05,0,0
1,9,0,47.306635373095524,1,9.157264903513077,52.099534005094824,120.11081144875978,68.56505921041965,0.04428053718037023,65.13604600378982,0.05,0,0
1,10,0,45.21839939445737,2,10.201907441802796,47.87658629921825,110.75713858854597,69.26934303539505,0.09129441996002013,65.13604600378982,0.05,0,0
1,11,0,45.93933638921114,3,10.082730435800478,50.011209034941196,131.64469184906747,68.10720314332845,0.08707333151757815,65.13604600378982,0.05,0,0
1,12,0,44.2403219671243,3,11.060692463180303,51.2339124902273,118.05265697562557,69.55302849885922,0.023664290311628755,65.13604600378982,0.05,0,0
1,13,0,45.931908259215696,4,9.045609871427004,,,,0.05452424687789252,65.13604600378982,0.05,0,0
1,14,0,44.82114247064479,1,10.83195818657451,47.150761643337184,105.09397260966675,68.00406438080473,0.004008068727132037,65.13604600378982,0.05,0,0
1,15,0,46.121778739333095,3,10.647558109013714,52.39563230150931,127.24538211149797,70.56537959161986,0.020960513490823014,65.13604600378982,0.05,0,0
1,16,0,44.46806376271305,2,9.95475037626068,,,,0.04000509281350812,65.13604600378982,0.05,0,0
1,17,0,45.6856355299763,1,10.599093325829141,,,,0.0,65.13604600378982,0.05,0,0
1,18,1,45.550613868516905,2,5.108603238946532,48.681752914119194,116.73651543898133,67.51951205697429,0.0474385842158894,65.13604600378982,0.05,0,0
1,19,1,45.87067844341831,3,4.56221910598402,50.036405855382974,114.13508131724201,68.12862126089206,0.08131659914501663,65.13604600378982,0.05,0,0
1,20,0,46.16642689699177,2,9.124921177131883,,,,0.026617552208780287,65.13604600378982,0.05,0,0
1,21,0,44.73157907897056,2,9.950520447216801,47.71016469708943,107.80230679002763,66.5935042882919,0.02428779448994824,65.13604600378982,0.05,0,0
1,22,0,45.441472297571636,3,10.78027516442,51.37703816921013,111.7559836945031,69.14974393425713,0.06439319338326838,65.13604600378982,0.05,0,0
1,23,0,45.361878649101556,3,9.986222044732807,56.43501438167364,116.54750957997929,70.59566436202805,0.07879193295705467,65.13604600378982,0.05,0,0
1,24,0,44.92991072735634,3,10.342456918007514,58.16571587522896,123.63879531676481,69.15528364679032,0.04329978743260372,65.13604600378982,0.05,0,0
1,25,0,46.022415237551186,2,11.355970385308192,48.034199228818984,116.87409324528114,67.59258550493438,0.08272285887803267,65.13604600378982,0.05,0,0
1,26,0,45.85631272618721,2,6.521830786363443,49.311848945415235,116.65857943941596,70.20460460046453,0.03207509943444088,65.13604600378982,0.05,0,0
1,27,0,49.88694264634595,4,9.610089608990222,,,,0.039534827770792744,65.13604600378982,0.05,0,0
1,28,0,46.535720775456994,3,10.80265225560743,,,,0.07379246157666164,65.13604600378982,0.05,0,0
1,29,0,45.84768342082114,3,12.05245274174549,51.62735689870121,117.666662117353,65.82152027137526,0.05188141748520973,65.13604600378982,0.05,0,0
1,30,0,45.246373472884656,3,11.905907236926994,51.99072211699324,120.69328964096198,70.99487602033186,0.09002606943927274,65.13604600378982,0.05,0,0
1,31,0,46.535108019312354,1,11.205915207242585,52.22252916818192,110.52765349599697,69.59300772143617,0.06001474135127839,65.13604600378982,0.05,0,0
1,32,0,49.29195125669751,1,11.611792765718436,46.862771645786566,124.72054285080988,67.497174169102,0.009549486521765014,65.13604600378982,0.05,0,0
1,33,1,45.1423647000706,3,5.007532190789497,45.38624850732085,125.80141248847318,68.11051032551762,0.0707423044379564,65.13604600378982,0.05,0,0
1,34,1,45.149102392210004,2,5.841463232186468,60.38702224835363,128.08092804220047,68.43465640788116,0.07170625586015221,65.13604600378982,0.05,0,0
1,35,0,43.87283561388957,2,9.726390256496032,58.37669314917412,119.50489596899374,67.0262870477191,0.04330677343287712,65.13604600378982,0.05,0,0
1,36,0,45.733697609109974,3,10.799691222585208,50.895621709546226,127.44065257074132,67.69485152292968,0.05163330534250766,65.13604600378982,0.05,0,0
1,37,0,46.14578032912169,3,9.215488106186697,52.92428303022044,127.36888517243506,67.11071390327861,0.08641458876290445,65.13604600378982,0.05,0,0
1,38,0,45.66954418835501,2,10.25992146913573,,,,0.017618168232246868,65.13604600378982,0.05,0,0
1,39,0,42.39092358276749,3,9.650216239043148,41.85695325838374,131.36927250941278,66.90388095174062,0.0249792785820377,65.13604600378982,0.05,0,0
1,40,0,44.69490188033823,3,11.646949010387186,,,,0.10226649904220864,65.13604600378982,0.05,0,0
2,1,0,44.48758850327479,3,10.839747437897714,50.20875192915016,107.42450959485271,70.63531715690092,0.02113847522239294,66.97350597228706,0.05,0,0
2,2,0,45.25797640250903,0,10.797484204478314,51.15339590796567,135.55419075899468,69.77868844865696,0.04771497223531931,66.97350597228706,0.05,0,0
2,3,0,46.002505326546206,1,12.616699946601592,49.031952079634095,125.52970288239939,70.85132292887745,0.06292680261038044,66.97350597228706,0.05,0,0
2,4,0,46.390622738390114,3,9.786527363092667,50.97768365883609,126.99662552487703,69.90664716566828,0.03530431744019405,66.97350597228706,0.05,0,0
2,5,0,44.54298550228068,2,7.861199685190685,,,,0.0692385982076648,66.97350597228706,0.05,0,0
2,6,0,46.922716581705835,3,8.987381929086968,60.6579950465156,117.45318825336777,69.57063922809598,0.09154016313685892,66.97350597228706,0.05,0,0
2,7,0,45.7092349101283,3,10.68396163747445,,,,0.054790668114614444,66.97350597228706,0.05,0,0
2,8,0,45.7905367173974,2,10.57930343687222,52.57368133083816,127.32051628370802,70.84739996698518,0.04870951829292191,66.97350597228706,0.05,0,0
2,9,0,45.6172369229496,3,8.708875611051294,49.41683880109717,125.93369494229103,72.45438866054816,0.04275135250177405,66.97350597228706,0.05,0,0
2,10,0,46.60821082196715,2,10.250190492247643,54.040117242775366,103.09163638506615,72.15665474562552,0.06809800372257468,66.97350597228706,0.05,0,0
2,11,0,45.7132184600303,3,7.660406997485113,41.01633660086289,131.81940039919272,71.71253300798355,0.01438180238290707,66.97350597228706,0.05,0,0
2,12,0,44.74273447985544,3,9.987255849511632,54.62537358871927,124.68621557322057,72.26499610938853,0.033982727110234784,66.97350597228706,0.05,0,0
2,13,0,46.00047627395055,2,9.574678765838156,,,,0.07100155555827455,66.97350597228706,0.05,0,0
2,14,0,46.50908440440948,2,10.260528987074016,41.62756621284149,126.67059034799999,73.27624734009343,0.05056482030589398,66.97350597228706,0.05,0,0
2,15,0,47.168083184793986,3,7.427068758615656,48.85297389390526,131.4666894515212,72.88942572782844,0.0329272378147415,66.97350597228706,0.05,0,0
2,16,0,46.46825242024765,1,9.319738412806092,,,,0.06596197096503369,66.97350597228706,0.05,0,0
2,17,0,44.781048669284566,3,10.212655762383019,,,,0.018010814359964194,66.97350597228706,0.05,0,0
2,18,1,44.989747435368066,2,5.102305104762457,48.4168925475779,132.13871786361236,68.94932159188751,0.06895698073326366,66.97350597228706,0.05,0,0
2,19,1,45.58484136945209,2,4.3825278032312935,46.10288328236815,125.34443304579003,67.85238264661064,0.04169221514137506,66.97350597228706,0.05,0,0
2,20,0,45.222106737826756,3,9.369587375970365,,,,0.07954328855097623,66.97350597228706,0.05,0,0
2,21,0,45.41402358857469,4,9.752632249139895,50.13763265377103,127.29171819866421,71.15124079383106,0.0332951724000727,66.97350597228706,0.05,0,0
2,22,0,45.14055338930567,3,9.809088508611657,51.86185859446267,111.71659072522411,70.30622228749185,0.05083016559960518,66.97350597228706,0.05,0,0
2,23,0,45.84140402030698,2,9.344890232809067,52.22840247776598,121.0445434024442,73.30542735805199,0.03723393167658503,66.97350597228706,0.05,0,0
2,24,0,45.21802335048417,4,9.4216860770727,46.58593599450746,113.50843151355224,67.4725081489786,0.019013947788914954,66.97350597228706,0.05,0,0
2,25,0,45.43098233528587,2,7.875901925669826,45.208294820707025,133.6879703578081,70.34510841760459,0.07859409254621391,66.97350597228706,0.05,0,0
2,26,0,47.471426524481714,1,12.429847728653968,58.698090581586946,117.36311887797828,64.5381419694139,0.07493001659850212,66.97350597228706,0.05,0,0
2,27,0,45.78468813742756,2,9.778477903315283,,,,0.04446935820111847,66.97350597228706,0.05,0,0
2,28,0,46.93915720722288,3,10.951514062942953,,,,0.035026839273244105,66.97350597228706,0.05,0,0
2,29,0,41.694570120037305,2,9.375970706359457,61.19801824184504,123.09314460830656,71.10929081299832,0.07604406692415874,66.97350597228706,0.05,0,0
2,30,0,45.36967713141161,3,10.861965085060156,52.66143173103952,120.45365816732374,69.9828028493919,0.013986164614509775,66.97350597228706,0.05,0,0
2,31,0,43.520918218709575,3,9.284024193073794,52.96816910620079,124.17762731476401,71.94150530053672,0.017734676505804212,66.97350597228706,0.05,0,0
2,32,0,45.975191148626635,3,11.005102162299655,48.819431774644684,119.13447892651787,69.7452108623636,0.07076507652305143,66.97350597228706,0.05,0,0
2,33,1,47.16495161404797,2,5.625825735699912,49.037179873879026,124.83140787063269,70.14007264159805,0.04208938911671301,66.97350597228706,0.05,0,0
2,34,1,45.22084171758991,3,4.967853656444751,45.01413861198486,134.41344404406354,70.02199914274632,0.03208040383416667,66.97350597228706,0.05,0,0
2,35,0,48.20309403021493,3,8.799830003598391,46.25058839636124,119.1136909533155,70.33641038672846,0.03571394849672956,66.97350597228706,0.05,0,0
2,36,0,47.22276923618565,3,11.346745978640996,51.27584459827322,115.52428487190618,69.88542361396526,0.06405599662927844,66.97350597228706,0.05,0,0
2,37,0,40.760975320952184,2,10.314203732950451,48.90578238066986,116.08583477524311,71.25751421216057,0.05022038679308416,66.97350597228706,0.05,0,0
2,38,0,46.54707343888341,1,12.760761935726183,,,,0.03326908350449121,66.97350597228706,0.05,0,0
2,39,0,44.7964127949629,4,9.581295159193552,56.387146706846366,124.15490788044158,69.71285306763438,0.04728628946197485,66.97350597228706,0.05,0,0
2,40,0,47.55046496223521,3,10.432308731190771,,,,0.04709988193259249,66.97350597228706,0.05,0,0
3,1,0,45.431385502607405,2,8.880885071973292,51.94461033799759,107.81360805947723,69.92181845880198,0.06279744452699967,65.10452518782883,0.05,0,0
3,2,0,45.599052503084216,1,7.880642631961358,49.15799092822629,112.8023906410608,66.82564632806988,0.04678767967670371,65.10452518782883,0.05,0,0
3,3,0,46.502820259436355,2,9.924229172778546,49.58197351800745,116.42280425903766,70.49208717371764,0.0677596653938914,65.10452518782883,0.05,0,0
3,4,0,45.05965832010922,3,11.284533033933894,53.627378763362756,128.51665023741822,71.54845931404923,0.07260282920857238,65.10452518782883,0.05,0,0
3,5,0,46.25316080576156,3,9.617516982541908,,,,0.079496903447465,65.10452518782883,0.05,0,0
3,6,0,45.115112430836085,1,9.72050093419996,52.083739639024046,116.66358354052717,69.2073116720277,0.05446955530626371,65.10452518782883,0.05,0,0
3,7,0,46.208668189976656,2,11.356633382183453,,,,0.04931926568066536,65.10452518782883,0.05,0,0
3,8,0,45.80871346879742,4,10.90225467338919,41.952327987184916,128.15109596177984,69.42130258937273,0.0,65.10452518782883,0.05,0,0
3,9,0,45.79341263431287,4,8.095487928134828,50.72344331561853,131.15406025159112,71.34172332307134,0.0018132512015068,65.10452518782883,0.05,0,0
3,10,0,43.964618040247025,3,9.781896101626057,54.81288476715226,123.77732219305037,69.46665893745231,0.06912122102319047,65.10452518782883,0.05,0,0
3,11,0,45.41859659326242,2,9.444776000871238,44.36098095911996,126.17327971487478,68.28743587337975,0.06521807698818473,65.10452518782883,0.05,0,0
3,12,0,45.559257676505844,0,8.138651096323176,49.381655645713415,124.84611192537689,70.61253875885936,0.04838416267918532,65.10452518782883,0.05,0,0
3,13,0,45.54656857130754,2,9.116842754903523,,,,0.020573710082481857,65.10452518782883,0.05,0,0
3,14,0,45.796546102254595,3,10.05030652275532,51.44713050977735,128.41050628489987,69.35083200178063,0.03942896287881259,65.10452518782883,0.05,0,0
3,15,0,46.110793465915364,2,10.618140595280682,48.62701861005645,118.01022071193285,69.34040671768615,0.05348637772908473,65.10452518782883,0.05,0,0
3,16,0,46.21815283400852,3,8.500163088676455,,,,0.06270545705973532,65.10452518782883,0.05,0,0
3,17,0,46.99253671145286,3,8.29123236082042,,,,0.06502892587067875,65.10452518782883,0.05,0,0
3,18,1,45.44453690040503,2,5.472704949988566,56.182615838815906,126.86351240634409,69.296894225879,0.055793057789417025,65.10452518782883,0.05,0,0
3,19,1,44.703010820770594,2,4.697686110699135,50.775160316520974,125.92671669207952,69.19541193037968,0.0749135756873926,65.10452518782883,0.05,0,0
3,20,0,45.85914444369732,2,10.102128920871033,,,,0.03427928410995451,65.10452518782883,0.05,0,0
3,21,0,45.53069740402991,3,11.030473420435829,51.36653415719572,128.48790975906186,70.31348251936319,0.06342135490951817,65.10452518782883,0.05,0,0
3,22,0,45.98755005779138,3,11.101656713996368,51.367324050405536,117.21561899825794,68.78526298120042,0.09273775088373833,65.10452518782883,0.05,0,0
3,23,0,44.77468031100157,3,9.370483451950916,51.29672962268679,119.80835098756367,69.43404911294684,0.043109861489950246,65.10452518782883,0.05,0,0
3,24,0,45.18302958901949,3,11.567307866638952,52.13468992728596,115.33126284173468,68.57395433587591,0.06352113295657713,65.10452518782883,0.05,0,0
3,25,0,45.02254375763265,2,10.154407276961692,49.68442757690838,122.70363561807191,71.27606247120855,0.04743474198429769,65.10452518782883,0.05,0,0
3,26,0,43.24762753814754,2,10.770425217116642,53.27915640272597,125.34094076394635,68.55942126814246,0.04767294332151282,65.10452518782883,0.05,0,0
3,27,0,47.29792275935195,2,9.958429902457475,,,,0.06743805236065396,65.10452518782883,0.05,0,0
3,28,0,44.41069061655504,1,11.382904434464798,,,,0.09280803927364224,65.10452518782883,0.05,0,0
3,29,0,44.77851558103336,2,8.775064949811048,51.25739423564791,131.2056121088235,68.6825740902482,0.0751320954340912,65.10452518782883,0.05,0,0
3,30,0,46.39423925990859,3,9.515690819413631,49.420807743174734,106.97437151362195,68.64647723412045,0.06994203957572585,65.10452518782883,0.05,0,0
3,31,0,43.93255972390091,2,10.640189823707123,52.51910967789988,127.41064872738603,67.75165054275,0.07566970916062518,65.10452518782883,0.05,0,0
3,32,0,43.641093198387004,3,9.841344504131413,46.4976078383719,119.63035359214417,69.53144275421441,0.10368115898600692,65.10452518782883,0.05,0,0
3,33,1,47.00220680486457,2,4.329362664490857,44.768304298475584,125.83433411895992,67.2663251788351,0.0394005357627306,65.10452518782883,0.05,0,0
3,34,1,46.27020750588838,2,5.445369041887445,43.833567762485245,123.83988450851301,69.4351944524916,0.058728521460981675,65.10452518782883,0.05,0,0
3,35,0,43.279946366518026,2,11.618802025020598,55.4608605213116,127.18717772032494,70.90625350818014,0.050020040485382125,65.10452518782883,0.05,0,0
3,36,0,44.972520985032226,3,8.52749162195899,50.473060743491004,131.20032076864914,68.50542048049991,0.06932027089342538,65.10452518782883,0.05,0,0
3,37,0,45.74775692239873,1,8.892680486653688,54.55156536795595,126.2417632844107,69.64912746236705,0.07286282409374453,65.10452518782883,0.05,0,0
3,38,0,45.75437726945178,3,11.475853280487286,,,,0.04691936371504109,65.10452518782883,0.05,0,0
3,39,0,46.3325172932758,2,10.146248007818855,53.082965636886065,126.21637765048104,71.45846130859577,0.0828736839888121,65.10452518782883,0.05,0,0
3,40,0,45.388262582201314,5,11.172239246758394,,,,0.0947151144383331,65.10452518782883,0.05,0,0
4,1,0,45.41912646171076,4,11.075082821035963,60.51719210425737,118.7805154947136,68.72053353385705,0.08691296602838329,66.44807500867807,0.05,0,0
4,2,0,45.44405041158185,3,9.437006328464333,49.82459816290936,109.82690085372741,71.04834107870857,0.012666757405133204,66.44807500867807,0.05,0,0
4,3,0,47.20367749344804,2,9.24038115895169,48.87161965117376,109.78946245038185,69.97408148551547,0.0434060105094338,66.44807500867807,0.05,0,0
4,4,0,46.03716772227398,2,11.384442111685647,53.567447069321176,121.34882436385719,71.62102253048728,0.04480200600441756,66.44807500867807,0.05,0,0
4,5,0,47.345694649763885,2,10.076616105458461,,,,0.07224586922074419,66.44807500867807,0.05,0,0
4,6,0,44.750470754660675,4,10.439302757681471,47.462047140853635,111.21003723709649,68.24193943976562,0.08457418022021859,66.44807500867807,0.05,0,0
4,7,0,44.766305202213005,3,9.523699359031172,,,,0.007503608553488561,66.44807500867807,0.05,0,0
4,8,0,46.643698593864585,4,10.230640910264365,41.67287795839824,116.39457641445605,69.03761585929946,0.08096625402867616,66.44807500867807,0.05,0,0
4,9,0,45.198877890787294,4,8.354223470484682,57.67063998859495,127.9608775492807,69.65299886187759,0.03532264700990379,66.44807500867807,0.05,0,0
4,10,0,44.78705114378662,1,11.716765480314386,56.61757826691838,109.72291469346335,68.42173165710174,0.03892766888518473,66.44807500867807,0.05,0,0
4,11,0,45.31519768017378,1,9.342227239444313,58.54649193669574,116.8267436613004,69.00547264440775,0.06186289538463818,66.44807500867807,0.05,0,0
4,12,0,45.59502940332459,3,9.257980258443022,45.14493583500181,131.9937582800693,66.84235853949943,0.03029645151929239,66.44807500867807,0.05,0,0
4,13,0,44.21388296446738,3,10.97029888726006,,,,0.0632763139117911,66.44807500867807,0.05,0,0
4,14,0,45.50404031272047,4,12.307791694996068,49.614655546609725,118.26935161478053,69.47443953997845,0.07509567423279827,66.44807500867807,0.05,0,0
4,15,0,44.974849059050854,2,11.715756008006245,53.61128474512712,117.24359090898817,65.56798611087763,0.04364639708211586,66.44807500867807,0.05,0,0
4,16,0,45.48054313058409,0,10.292993527451955,,,,0.022310710127870653,66.44807500867807,0.05,0,0
4,17,0,45.31019326877,3,10.120589933890711,,,,0.03188872550269949,66.44807500867807,0.05,0,0
4,18,1,45.1061211291028,2,5.241946158620945,53.76450945582494,111.38100889617172,69.17323094102265,0.045311563058429594,66.44807500867807,0.05,0,0
4,19,1,45.56731581253186,3,4.798982594827388,51.801701399487214,126.37252072461283,69.4622286331949,0.05713164146975477,66.44807500867807,0.05,0,0
4,20,0,46.100762420467895,1,10.943463841865368,,,,0.06331879673067448,66.44807500867807,0.05,0,0
4,21,0,44.81341324579217,3,9.601679093976038,49.672716918378896,117.43977562288535,69.70427191581838,0.060048555304425495,66.44807500867807,0.05,0,0
4,22,0,45.84082827516674,2,9.635797516512062,53.46141795625299,118.38086933019133,70.6729388875045,0.03749293714975894,66.44807500867807,0.05,0,0
4,23,0,44.781452569203154,4,8.537964028498115,55.55982441573185,138.04665401326235,70.56292530686474,0.07279185901681731,66.44807500867807,0.05,0,0
4,24,0,45.718622528479656,5,9.696968359001971,49.98191136515251,110.7436159022387,69.71879277769055,0.010060387106006539,66.44807500867807,0.05,0,0
4,25,0,46.04731062609657,6,10.033027042965797,44.42030905414929,123.33235636381731,65.62599600164232,0.07858354365086258,66.44807500867807,0.05,0,0
4,26,0,48.26419107750206,3,10.179416812831269,57.79357656489395,118.89864890426078,71.14340426886221,0.042537921502709734,66.44807500867807,0.05,0,0
4,27,0,46.13037455025286,1,9.517953205171784,,,,0.05578613950332681,66.44807500867807,0.05,0,0
4,28,0,45.03055594193936,3,8.889961894908549,,,,0.025249635343122533,66.44807500867807,0.05,0,0
4,29,0,46.254059461995105,3,10.769657751345624,47.814490617980674,123.66240929468204,68.17537431892467,0.09418357845369646,66.44807500867807,0.05,0,0
4,30,0,43.76943795669949,3,10.329315785151776,52.59178615605216,117.45945857038183,67.9074095462434,0.08437359820177966,66.44807500867807,0.05,0,0
4,31,0,46.28589855389114,2,10.796208808452521,52.41038403604923,102.83130082868009,69.62192034471687,0.04186409653907802,66.44807500867807,0.05,0,0
4,32,0,48.1711570547196,3,8.940607869530057,53.08872400877849,128.3732269029342,68.87005362821968,0.0982090953563254,66.44807500867807,0.05,0,0
4,33,1,48.19367115452159,2,4.470850197520437,53.48521539808991,125.14871211898686,70.79393109258027,0.05953484117608875,66.44807500867807,0.05,0,0
4,34,1,44.494807896191055,3,4.428936728351913,49.773875667924926,125.63729075368312,68.70990232437522,0.06459587623807539,66.44807500867807,0.05,0,0
4,35,0,42.41455670127417,2,9.06222016613009,48.429337293903345,117.42004030326788,67.26104261917256,0.10256104364459653,66.44807500867807,0.05,0,0
4,36,0,44.56126080847484,3,9.565174238089755,48.05552686651259,135.08458496298113,70.63507192277515,0.06825404297145254,66.44807500867807,0.05,0,0
4,37,0,41.57324052900258,4,9.480146608451246,43.593702568273876,128.76178086034514,69.50435972460969,0.01583599200089711,66.44807500867807,0.05,0,0
4,38,0,46.92302206318381,1,8.368499178615835,,,,0.0582314216966464,66.44807500867807,0.05,0,0
4,39,0,43.09165251784839,1,8.977564620454235,59.337612725538854,126.06754355074378,70.69878561111412,0.08481908589806404,66.44807500867807,0.05,0,0
4,40,0,44.373589827130374,3,8.443384029203196,,,,0.057123350911574576,66.44807500867807,0.05,0,0
5,1,0,45.101390281570595,2,9.471337996662838,42.517784845206144,115.63994125507706,67.59090540924593,0.026854895383464403,65.65412219240626,0.05,0,0
5,2,0,45.52412470134571,3,9.324013727025603,52.77785736905262,108.98266606945438,66.09550087566613,0.05722879726575397,65.65412219240626,0.05,0,0
5,3,0,44.75873002039014,2,10.7893156118546,47.49281219800453,122.36922442147083,70.04830283951928,0.007288545516667442,65.65412219240626,0.05,0,0
5,4,0,45.50102027396045,4,8.761837225194434,50.58269277482279,115.55056539658094,67.06662315090496,0.04027361848701769,65.65412219240626,0.05,0,0
